num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
274,170,100,0,0,1,7,0,0
375,122,29,8,1,0,116,0,0
119,82,46,0,0,0,4,1,1
55,41,24,0,0,0,6,0,0
74,57,25,0,0,0,5,0,0
47,44,11,0,0,0,12,0,1
130,86,35,1,1,4,18,1,0
1207,514,353,2,1,0,71,1,0
231,142,96,1,1,0,7,0,0
6,6,2,0,0,0,0,0,1
480,283,155,0,0,6,34,0,0
146,100,30,0,0,0,14,1,0
67,51,14,0,0,0,14,0,0
160,94,68,0,0,0,6,0,0
29,24,11,0,0,0,1,0,0
110,71,36,1,1,0,9,0,0
654,304,242,0,0,5,22,1,0
71,68,8,0,0,0,0,0,1
22,22,8,0,0,0,0,0,0
56,43,21,0,0,0,1,0,0
180,118,80,0,0,0,2,0,0
419,157,114,5,3,10,23,1,0
39,35,16,0,0,0,3,0,0
144,110,38,0,0,0,23,0,1
86,74,24,0,0,0,4,0,0
83,65,16,1,1,2,16,0,0
1177,453,376,0,0,3,57,2,0
1318,588,485,5,5,0,28,2,0
498,243,197,0,0,0,3,2,1
282,133,92,0,0,0,32,2,0
129,89,37,5,4,2,13,0,0
216,118,56,7,5,3,31,0,0
476,222,145,0,0,3,33,1,0
473,194,130,0,0,0,68,0,0
218,116,73,0,0,0,8,0,0
10,10,1,0,0,0,4,0,0
946,399,291,0,0,0,91,1,0
121,88,28,0,0,0,17,0,0
121,82,49,1,1,0,9,1,0
505,257,68,0,0,0,31,0,1
16,14,7,0,0,0,2,0,1
1799,777,552,5,5,2,138,2,0
17,14,1,0,0,0,1,0,0
187,121,61,0,0,0,15,0,0
62,47,15,0,0,0,12,0,0
193,131,67,0,0,0,14,0,0
223,141,80,1,1,1,7,1,1
77,43,12,0,0,7,6,1,0
1201,635,317,4,3,1,86,1,0
135,93,50,0,0,2,5,0,0
43,40,11,0,0,0,3,0,0
151,79,13,0,0,3,38,0,0
33,28,9,0,0,1,1,0,0
376,163,61,0,0,35,92,0,0
48,46,13,0,0,0,10,0,1
63,57,17,0,0,0,4,0,1
125,73,37,0,0,1,9,0,0
34,28,8,0,0,3,6,0,0
841,483,225,6,6,1,88,1,0
252,135,78,3,1,1,27,0,0
67,56,25,0,0,0,1,0,1
113,83,30,2,2,0,17,1,0
211,117,91,0,0,0,18,0,1
73,61,19,0,0,2,9,0,0
88,62,21,0,0,0,9,1,0
76,65,21,0,0,0,2,0,0
310,171,116,0,0,0,5,0,0
29,27,4,0,0,0,6,0,1
439,218,170,0,0,1,15,0,0
65,52,21,0,0,1,3,1,0
188,123,56,3,3,1,26,0,0
61,57,8,0,0,0,14,0,1
247,142,77,1,1,1,21,0,0
328,184,106,0,0,0,19,1,0
132,100,26,0,0,0,9,1,1
393,187,123,4,2,0,11,0,0
55,39,7,1,1,0,5,0,0
209,118,96,0,0,0,5,0,0
111,73,31,0,0,0,32,0,0
192,126,60,2,2,6,22,0,0
180,106,64,0,0,0,14,0,0
51,40,15,0,0,0,5,0,0
77,62,30,0,0,0,1,0,0
241,141,84,0,0,0,18,1,0
215,138,63,2,1,0,16,1,0
200,125,60,0,0,2,20,0,0
418,174,115,2,1,10,41,0,0
175,95,46,0,0,0,16,0,0
239,144,69,1,1,2,11,0,0
88,69,29,0,0,2,9,0,0
321,187,96,0,0,0,7,1,0
698,273,213,0,0,1,109,0,0
77,50,12,0,0,0,23,0,0
216,118,81,0,0,0,5,2,1
79,66,24,0,0,0,5,0,1
59,49,16,0,0,2,10,1,0
732,359,114,0,0,93,204,0,0
61,53,13,0,0,1,4,0,0
136,82,65,0,0,0,0,0,0
155,91,62,0,0,0,8,3,1
133,86,41,3,3,1,8,0,1
119,100,26,0,0,0,19,0,0
242,138,61,1,1,1,10,1,0
189,129,57,2,2,0,33,0,0
297,153,102,1,1,4,7,0,0
40,38,15,0,0,0,1,0,0
190,120,61,2,1,2,10,0,1
931,348,192,13,4,12,173,1,0
67,19,0,0,0,0,8,0,0
174,103,44,0,0,0,35,0,1
1277,563,427,0,0,0,147,2,1
110,77,38,0,0,0,7,0,0
86,72,19,0,0,0,7,0,0
283,131,31,1,1,27,60,1,0
1101,499,304,28,3,2,69,3,0
96,66,25,1,1,0,9,0,0
1030,386,208,9,2,1,67,2,0
223,108,73,0,0,0,15,0,0
47,38,14,0,0,0,1,0,0
1285,483,477,2,1,3,22,0,0
287,196,64,0,0,1,27,0,0
1956,708,609,6,3,0,56,0,0
116,69,55,0,0,0,7,0,0
70,51,29,0,0,1,8,0,0
485,245,186,0,0,0,36,0,0
252,154,87,0,0,3,8,1,0
195,135,66,0,0,0,3,0,0
342,170,40,0,0,0,145,0,0
194,122,63,0,0,0,16,0,0
93,61,32,1,1,2,11,0,0
237,134,95,0,0,0,2,0,0
70,54,26,0,0,0,1,1,0
26,22,9,0,0,0,1,0,0
71,60,11,0,0,0,18,0,1
159,109,39,1,1,8,24,0,0
312,178,81,0,0,9,37,1,0
520,221,174,4,2,17,52,0,0
175,102,56,0,0,7,15,0,0
27,22,7,0,0,1,5,0,0
24,24,6,0,0,0,1,0,1
373,188,133,1,1,1,17,0,0
12,10,4,0,0,0,0,0,1
145,101,36,0,0,3,13,0,0
58,45,10,0,0,0,9,0,0
109,59,26,0,0,4,7,0,0
688,319,237,9,2,1,30,1,0
278,149,99,0,0,1,12,0,0
71,52,26,0,0,0,5,0,0
103,74,37,2,1,0,8,1,1
134,90,36,0,0,4,11,0,0
155,82,48,0,0,6,7,1,0
501,112,165,0,0,23,35,0,0
491,250,159,0,0,0,46,0,0
536,298,142,1,1,0,44,1,0
539,249,102,6,2,2,57,0,0
98,59,10,0,0,0,41,0,0
42,35,10,1,1,1,4,0,0
192,109,76,0,0,0,5,0,0
230,149,57,0,0,0,31,0,0
14,14,2,0,0,0,5,0,1
503,133,28,2,2,0,246,1,0
333,118,0,0,0,0,168,0,1
188,114,32,1,1,3,18,1,0
47,41,18,0,0,0,4,0,0
57,49,14,0,0,0,3,0,0
125,87,49,0,0,0,4,0,0
35,35,5,0,0,0,3,0,0
115,85,14,0,0,3,18,0,0
34,27,19,0,0,0,0,0,0
110,84,26,4,4,1,20,0,0
79,54,29,0,0,0,12,0,0
219,128,89,0,0,3,14,1,0
75,66,11,0,0,0,18,0,1
151,100,42,0,0,0,5,0,1
70,52,20,0,0,1,2,0,0
73,69,6,0,0,0,2,0,1
434,169,128,0,0,0,62,0,0
539,286,146,2,1,7,37,1,0
48,43,18,0,0,0,4,0,0
28,26,6,0,0,0,1,0,0
106,73,40,0,0,0,5,0,0
142,89,45,0,0,0,0,2,1
155,86,23,0,0,3,13,1,0
119,80,26,0,0,0,17,0,0
27,20,2,0,0,0,12,0,1
55,43,27,0,0,0,1,0,0
79,65,28,0,0,0,2,0,0
1463,276,465,0,0,0,84,0,0
113,91,25,0,0,0,16,0,0
249,138,62,1,1,11,39,0,0
173,97,70,0,0,0,1,0,0
86,58,25,1,1,1,2,0,0
142,93,55,1,1,2,14,0,0
201,93,28,0,0,6,39,0,0
54,37,2,0,0,0,9,0,1
229,110,18,0,0,16,40,0,0
182,107,61,0,0,0,11,0,0
38,37,7,0,0,1,3,0,0
157,100,46,2,1,1,9,0,0
126,64,15,0,0,0,59,0,0
114,31,14,0,0,0,12,0,1
30,30,3,0,0,0,6,0,1
33,31,11,0,0,0,2,0,0
107,78,31,0,0,0,8,0,0
405,212,161,0,0,0,8,1,1
49,40,15,0,0,0,3,0,0
21,19,8,1,1,0,0,0,0
78,63,18,1,1,2,8,0,0
104,84,27,1,1,0,6,0,0
64,55,22,0,0,0,5,0,1
119,63,26,0,0,5,25,0,0
445,167,157,0,0,1,56,1,0
146,89,38,0,0,7,5,1,0
245,125,74,0,0,0,13,0,0
330,167,63,12,3,2,42,0,0
26,23,6,1,1,0,0,0,0
60,46,6,0,0,0,18,0,1
43,40,9,0,0,0,9,0,1
169,71,41,0,0,0,16,1,0
176,102,48,0,0,0,29,0,0
85,69,24,0,0,2,5,0,0
87,72,37,0,0,1,3,0,0
136,89,53,0,0,1,1,0,0
1055,508,344,1,1,2,26,0,0
175,102,53,1,1,1,6,0,0
429,128,150,0,0,0,32,0,0
56,49,18,0,0,0,1,1,0
168,148,12,0,0,0,32,0,0
25,19,8,0,0,0,0,0,0
143,98,54,1,1,1,10,0,0
126,87,14,11,5,1,42,1,0
237,118,98,0,0,0,2,3,1
52,45,17,0,0,0,3,0,0
165,131,37,0,0,0,31,0,1
73,59,24,0,0,0,2,0,0
242,109,30,0,0,48,65,0,0
84,54,1,0,0,0,11,0,0
50,50,7,0,0,0,1,0,1
728,309,258,0,0,1,46,2,0
90,73,24,0,0,0,11,0,0
712,303,244,2,1,32,65,0,0
143,94,63,0,0,0,1,0,0
256,140,101,0,0,3,15,0,0
70,60,21,0,0,0,6,0,1
61,51,22,0,0,0,7,0,1
18,18,3,0,0,0,1,1,0
343,193,135,0,0,0,15,1,0
69,59,8,1,1,0,10,0,0
463,163,108,0,0,0,160,0,0
373,171,110,0,0,0,50,0,0
291,153,80,0,0,2,26,0,0
49,45,9,0,0,0,5,1,0
320,132,63,18,1,0,48,0,0
146,94,62,1,1,0,3,0,0
640,268,202,0,0,1,29,2,0
419,232,119,5,4,0,13,2,1
83,51,21,0,0,0,5,0,0
389,241,125,3,3,4,32,0,0
48,41,7,1,1,2,10,0,0
60,58,5,0,0,0,1,0,1
144,95,15,0,0,0,32,0,0
242,128,107,0,0,0,13,1,0
97,61,47,0,0,0,3,1,0
105,70,41,0,0,0,9,0,0
147,67,41,1,1,0,6,0,0
578,277,162,1,1,8,23,0,0
202,129,72,0,0,0,10,1,1
83,67,28,0,0,0,5,0,0
261,97,38,16,2,0,54,0,0
664,297,239,0,0,0,50,1,0
3575,1098,865,36,21,3,439,2,0
478,237,50,0,0,42,103,0,0
124,86,38,0,0,2,10,0,0
101,66,36,0,0,1,11,0,0
38,37,10,0,0,0,1,0,1
82,73,19,0,0,0,2,0,1
197,109,56,0,0,0,4,0,1
281,171,113,0,0,0,3,0,0
39,36,9,0,0,2,6,0,0
2093,685,878,0,0,0,7,3,1
1823,492,560,0,0,0,106,3,0
91,82,13,0,0,0,5,0,1
80,31,6,0,0,0,1,1,0
164,95,13,0,0,1,49,2,0
232,145,94,1,1,1,8,0,0
278,202,72,0,0,0,54,0,1
61,47,23,1,1,0,3,0,0
101,76,36,0,0,1,8,0,0
96,76,27,0,0,0,13,0,1
121,81,38,0,0,0,10,0,0
319,210,49,0,0,14,69,0,0
44,42,11,0,0,0,8,0,1
420,238,166,0,0,0,7,0,0
289,159,65,1,1,2,19,0,0
352,164,118,0,0,1,12,0,0
100,73,26,0,0,7,13,0,0
57,48,16,0,0,0,0,0,1
82,64,39,0,0,0,4,0,0
69,42,13,0,0,0,7,0,0
375,174,106,0,0,3,37,1,0
232,128,59,12,4,6,33,0,0
510,222,150,4,2,3,16,1,0
189,116,49,0,0,0,5,0,0
485,255,164,0,0,0,19,1,0
309,186,75,0,0,1,19,0,0
101,95,8,0,0,0,54,0,1
564,275,181,0,0,0,37,1,0
1332,514,310,23,10,2,106,3,0
504,205,67,0,0,1,74,0,0
58,42,15,0,0,4,10,0,0
156,87,52,0,0,0,13,0,0
117,86,27,1,1,7,21,0,0
451,240,114,6,3,0,11,0,0
1216,364,185,13,4,12,291,1,0
40,30,15,0,0,0,1,0,0
470,201,163,0,0,0,36,0,0
108,73,36,0,0,0,11,0,0
134,94,46,0,0,0,7,1,0
83,38,21,0,0,0,11,0,0
159,98,45,0,0,0,16,0,0
554,287,197,0,0,0,5,0,0
117,75,39,0,0,0,10,0,0
129,79,54,0,0,0,3,0,0
51,39,0,0,0,0,13,0,0
254,138,83,0,0,0,24,2,0
479,183,155,0,0,2,36,1,0
1520,346,280,17,1,2,213,2,0
57,43,8,0,0,0,7,0,0
90,63,24,4,3,0,10,0,0
69,46,12,0,0,1,11,0,0
103,67,29,2,1,0,5,0,1
114,76,35,0,0,0,2,0,0
32,30,3,0,0,0,2,1,1
89,74,36,0,0,0,10,0,1
126,77,27,0,0,1,25,0,0
194,118,75,0,0,0,5,0,0
109,68,15,6,2,1,20,0,1
369,204,116,0,0,0,14,3,0
136,94,64,0,0,0,4,2,0
129,95,29,2,2,1,7,0,1
401,202,114,0,0,2,11,1,0
103,77,49,0,0,0,1,0,0
41,36,18,0,0,0,0,0,0
94,61,37,0,0,0,4,0,0
177,101,52,0,0,0,35,0,0
282,148,108,0,0,0,0,0,0
44,43,1,0,0,0,1,0,1
163,108,54,0,0,0,17,0,1
208,131,61,10,2,0,22,0,0
74,56,22,0,0,0,7,0,1
12,12,2,0,0,0,2,1,0
177,103,73,1,1,0,5,0,0
695,285,266,0,0,1,4,1,0
867,323,348,0,0,0,30,0,0
63,47,19,0,0,0,3,0,0
405,229,148,0,0,0,13,0,0
74,55,28,0,0,0,8,0,0
193,122,79,0,0,0,4,0,1
207,125,66,0,0,0,13,1,1
550,250,219,0,0,0,16,0,0
291,198,28,3,1,0,63,0,0
176,100,81,0,0,0,7,0,0
567,251,203,4,3,0,39,2,1
148,110,40,0,0,0,17,0,0
60,45,10,0,0,0,6,0,0
18,14,7,0,0,0,0,0,0
54,46,8,0,0,0,4,0,1
22,20,7,0,0,0,1,0,1
67,50,20,0,0,0,9,0,0
72,59,25,0,0,0,1,0,0
144,79,54,0,0,0,7,1,0
25,24,5,0,0,0,3,0,1
162,82,29,6,1,4,42,0,0
107,78,38,0,0,0,8,0,0
20,17,3,0,0,0,4,0,1
285,146,98,0,0,0,23,0,0
34,31,10,1,1,0,3,0,0
80,52,24,0,0,0,6,1,0
276,161,95,0,0,3,30,1,0
70,46,12,0,0,0,10,0,0
88,87,2,0,0,0,26,0,0
479,231,188,1,1,0,29,0,0
3535,448,341,124,6,1,1119,2,0
22,17,2,0,0,2,6,0,0
178,91,38,0,0,0,41,0,0
354,177,111,0,0,1,14,0,0
398,212,161,0,0,0,11,2,1
237,107,111,0,0,1,2,0,1
48,38,16,0,0,0,5,0,0
183,118,56,0,0,1,23,1,0
13242,2387,3909,19,19,3,909,4,0
978,464,243,1,1,2,60,0,0
71,53,20,0,0,1,6,0,1
137,87,64,0,0,0,2,0,0
134,94,47,1,1,0,22,1,0
97,55,5,1,1,1,18,0,0
34,29,4,0,0,0,2,0,0
142,89,18,0,0,12,32,0,0
216,100,44,12,3,11,29,0,0
170,98,39,0,0,2,20,0,0
160,102,48,0,0,4,9,0,0
1729,538,423,0,0,0,263,1,0
463,245,171,2,2,2,29,0,1
32,31,7,0,0,0,5,0,0
150,79,45,0,0,0,30,0,0
195,118,50,0,0,0,14,0,0
470,209,157,0,0,10,44,1,0
55,48,13,0,0,2,7,0,0
39,30,16,0,0,0,0,0,1
146,101,33,0,0,3,28,0,0
90,64,24,0,0,1,14,0,0
105,78,27,0,0,3,8,0,0
160,97,31,0,0,0,23,0,0
8025,2107,2515,4,3,3,242,4,0
247,140,60,1,1,1,11,1,0
256,117,46,10,4,1,35,1,0
397,226,120,0,0,0,28,1,1
548,240,209,0,0,1,23,1,0
13,13,0,0,0,0,1,0,0
62,46,17,1,1,0,9,0,0
164,106,43,1,1,0,35,0,0
56,49,17,0,0,1,1,0,0
195,114,55,0,0,0,40,0,0
642,253,200,1,1,8,46,1,0
187,130,63,0,0,0,16,1,1
20,19,5,0,0,0,3,0,0
58,46,10,0,0,2,9,0,0
395,173,164,0,0,0,10,1,1
885,361,299,2,1,13,49,0,0
29,19,9,0,0,1,2,0,0
601,285,158,1,1,30,67,0,0
291,168,85,0,0,0,36,0,0
128,84,41,0,0,0,8,0,0
68,55,20,0,0,0,3,0,1
271,185,82,1,1,4,17,0,0
25,23,6,0,0,0,5,0,0
948,460,360,0,0,0,55,1,0
33,30,9,0,0,0,4,0,0
145,71,35,6,3,4,25,0,0
9,9,1,0,0,0,0,0,1
67,57,20,2,2,0,6,0,0
54,37,11,0,0,0,10,0,0
345,198,105,1,1,5,29,0,0
575,276,188,0,0,25,45,0,0
140,99,38,0,0,0,16,0,0
62,49,21,0,0,0,8,0,0
164,66,53,0,0,0,16,0,0
208,140,60,0,0,0,16,0,1
236,109,65,0,0,0,20,1,0
70,54,24,0,0,0,2,0,0
58,52,15,0,0,0,6,0,1
727,336,66,0,0,0,240,0,0
227,128,98,0,0,0,4,0,1
248,133,99,0,0,0,5,0,0
126,90,34,0,0,1,9,0,0
323,182,98,0,0,0,17,0,0
493,232,134,16,3,0,37,1,0
490,266,185,0,0,0,5,0,0
222,141,73,2,2,4,13,0,0
390,195,152,0,0,4,14,0,0
48,44,14,0,0,0,0,0,1
51,44,15,0,0,0,8,0,0
79,68,14,0,0,0,14,0,1
240,132,73,5,4,1,28,0,0
346,186,129,1,1,6,17,1,0
59,42,31,0,0,0,2,0,0
185,131,30,0,0,0,2,0,0
83,66,30,0,0,0,1,0,0
190,114,69,0,0,4,12,0,0
76,57,12,0,0,0,8,0,0
68,54,16,0,0,0,15,0,1
1050,427,310,8,6,3,63,2,0
176,124,56,0,0,0,2,0,1
69,57,30,0,0,0,2,0,0
994,486,287,0,0,0,39,1,1
564,257,156,6,2,6,31,2,0
40,36,12,0,0,0,1,0,0
64,43,16,0,0,5,11,1,0
73,63,8,0,0,0,18,0,1
161,109,54,0,0,0,13,0,0
344,163,97,0,0,0,15,0,0
550,245,185,4,3,0,33,0,1
248,103,73,1,1,6,22,2,0
492,258,75,0,0,84,167,0,0
389,174,146,0,0,0,30,0,0
287,146,95,3,2,2,14,0,0
54,54,0,0,0,0,3,0,1
699,278,190,0,0,1,54,0,0
45,41,16,0,0,0,6,0,0
89,47,17,0,0,0,24,0,0
106,74,30,0,0,0,2,0,1
180,115,51,1,1,1,14,0,0
31,30,5,0,0,1,4,0,0
427,208,156,0,0,7,24,0,0
132,99,41,2,1,1,8,0,0
254,139,97,0,0,1,10,0,0
394,209,131,9,4,0,29,0,0
52,40,21,0,0,0,0,0,0
23,18,3,0,0,0,8,0,0
306,176,98,3,3,2,26,1,0
89,69,20,0,0,0,7,0,1
32,32,9,0,0,0,0,0,0
43,34,10,0,0,0,9,0,0
136,103,42,0,0,1,17,0,0
406,209,148,0,0,0,24,2,1
179,82,54,0,0,0,37,1,0
39,36,12,0,0,0,3,0,1
125,73,51,0,0,2,10,0,1
127,75,42,5,2,2,0,1,0
226,120,71,0,0,0,24,1,0
169,115,43,0,0,1,13,0,0
198,127,45,0,0,0,34,1,0
349,198,136,0,0,4,11,0,0
542,265,208,0,0,0,37,0,0
146,100,45,0,0,0,21,1,0
65,50,24,0,0,0,12,0,0
70,53,10,0,0,2,17,0,0
58,45,25,0,0,0,0,0,0
57,44,8,0,0,1,6,0,0
730,339,274,0,0,0,34,2,1
77,57,29,1,1,0,4,0,0
71,60,19,1,1,0,6,0,0
76,54,29,0,0,0,5,0,0
183,117,57,0,0,0,31,0,0
186,117,53,0,0,2,31,0,0
85,54,32,0,0,0,2,0,0
39,31,10,0,0,0,1,0,1
145,96,56,0,0,0,12,0,0
38,34,11,0,0,1,5,0,0
56,41,15,0,0,1,12,0,0
168,123,41,0,0,7,15,0,0
92,50,5,2,2,1,16,0,0
177,121,39,3,3,1,18,0,0
6306,1435,1448,138,99,3,649,1,0
312,146,52,0,0,4,104,0,0
18634,3275,5605,0,0,0,424,4,0
1189,490,391,13,5,0,65,1,0
524,258,221,0,0,0,9,1,1
218,135,53,0,0,0,15,1,0
305,189,114,0,0,0,0,0,1
181,106,78,0,0,0,14,0,1
183,117,50,0,0,7,18,0,0
163,100,53,0,0,0,4,0,0
462,219,144,0,0,11,42,0,0
214,138,42,0,0,0,26,1,0
927,393,346,0,0,2,59,1,0
188,90,45,0,0,0,41,0,0
56,40,18,0,0,0,2,0,0
392,209,117,9,2,1,27,2,0
25,21,3,1,1,0,2,0,1
43,42,8,0,0,0,6,1,1
119,90,30,0,0,0,14,0,0
69,53,24,0,0,0,3,0,0
79,66,17,0,0,0,13,0,0
28,24,6,0,0,0,1,0,1
173,100,44,0,0,7,13,1,0
284,160,106,0,0,0,29,0,0
350,198,114,0,0,0,6,0,1
303,152,116,0,0,4,6,1,0
658,344,209,0,0,0,93,0,1
46,45,3,0,0,0,2,0,1
218,127,67,0,0,0,27,1,0
475,223,172,0,0,3,16,0,0
169,107,55,3,3,0,4,0,0
99,71,36,0,0,0,6,0,0
191,113,61,0,0,4,13,0,0
942,434,332,0,0,0,90,2,1
60,60,0,0,0,0,10,0,1
117,80,49,0,0,0,6,0,0
15,15,4,0,0,0,0,0,0
169,102,64,0,0,0,5,0,0
560,236,261,2,2,2,4,0,1
53,42,24,0,0,0,1,0,0
743,250,281,0,0,0,54,1,0
224,141,58,2,1,5,38,0,0
418,180,77,0,0,0,57,1,0
128,65,30,0,0,0,28,0,0
59,59,1,0,0,0,7,0,1
499,185,161,0,0,0,45,0,0
120,78,53,0,0,0,1,0,0
60,47,27,0,0,0,2,0,0
159,91,55,0,0,0,15,1,0
208,132,62,2,2,0,4,0,0
91,62,32,0,0,0,3,0,1
186,110,69,0,0,0,23,0,0
500,208,168,0,0,3,27,0,0
59,45,16,1,1,2,9,0,0
388,162,144,0,0,6,21,0,0
48,42,17,0,0,0,1,0,0
118,81,25,0,0,1,21,0,0
387,155,74,0,0,0,54,1,0
241,134,83,2,1,3,32,0,0
66,48,26,0,0,0,3,0,0
485,282,160,0,0,0,32,1,1
46,43,12,0,0,1,5,0,0
45,38,18,0,0,0,6,0,0
460,218,192,0,0,0,21,0,0
1217,413,371,0,0,6,76,0,0
66,51,28,0,0,0,4,1,0
261,148,83,0,0,0,10,1,0
1093,349,357,4,2,10,43,1,0
73,57,18,0,0,0,4,0,0
115,76,48,0,0,0,2,1,1
628,295,259,1,1,0,9,1,0
179,111,64,0,0,0,21,0,0
252,176,48,0,0,1,12,0,0
302,144,114,0,0,0,7,0,0
312,176,125,2,2,3,11,0,0
141,91,57,0,0,0,6,0,0
82,67,32,0,0,0,7,0,0
1160,402,439,1,1,0,33,0,0
17,13,0,2,1,0,8,0,0
7446,1762,1867,13,9,3,760,2,0
131,83,50,0,0,0,5,1,0
171,103,73,0,0,1,7,0,0
789,309,196,0,0,1,121,2,0
588,266,253,1,1,0,6,1,1
553,180,165,0,0,13,36,1,0
255,142,48,3,2,0,18,0,0
179,109,55,0,0,0,16,0,0
211,130,58,1,1,1,8,1,0
67,51,27,0,0,0,4,0,0
114,69,29,2,1,2,7,0,0
42,34,7,0,0,0,2,0,1
425,221,142,0,0,0,10,1,1
82,40,31,0,0,0,15,0,0
112,75,40,3,1,0,4,0,1
255,142,96,0,0,0,5,1,1
764,172,250,0,0,0,49,0,0
337,201,67,0,0,0,69,1,1
148,97,46,0,0,0,10,0,0
818,368,289,5,2,2,15,1,0
263,143,93,0,0,1,7,0,0
42,38,11,0,0,0,3,0,0
69,57,30,0,0,0,4,0,0
207,141,45,0,0,0,57,1,0
192,116,59,0,0,0,16,1,1
1542,564,493,1,1,0,86,0,0
298,195,76,0,0,0,32,0,1
340,184,90,0,0,0,28,2,0
221,139,71,0,0,0,29,1,0
206,135,68,0,0,0,12,0,0
25,17,3,0,0,0,5,0,0
68,61,8,0,0,0,17,0,1
1120,479,383,0,0,1,94,1,0
110,89,35,0,0,0,7,1,0
356,148,137,0,0,0,15,0,0
875,289,253,0,0,19,92,0,0
380,202,139,0,0,0,1,0,0
104,81,24,0,0,0,10,1,1
146,94,53,0,0,2,1,0,0
1586,516,443,3,2,3,49,3,0
300,173,73,0,0,0,25,1,0
115,75,32,2,2,3,9,0,0
77,53,29,0,0,0,10,0,0
119,75,50,0,0,0,1,0,0
75,70,8,0,0,0,18,0,1
7,7,3,0,0,0,0,0,1
33,32,5,0,0,1,5,0,0
59,44,8,0,0,0,13,0,1
35,32,7,0,0,0,4,0,0
982,407,361,1,1,4,54,1,0
162,102,53,0,0,3,11,0,0
63,51,27,1,1,0,2,0,1
173,100,59,0,0,4,16,0,0
156,140,14,0,0,0,17,0,1
47,42,5,0,0,0,11,0,1
114,75,29,0,0,0,5,0,0
387,151,89,0,0,21,76,0,0
155,83,46,0,0,0,42,0,0
319,174,65,0,0,1,40,0,0
180,136,10,0,0,2,116,0,0
1726,625,601,3,2,0,69,1,0
201,123,64,0,0,0,5,0,0
12,12,2,0,0,0,3,0,1
192,122,60,0,0,0,6,0,0
130,91,31,0,0,0,5,0,1
260,141,104,0,0,3,6,0,0
170,119,48,0,0,0,5,1,0
173,106,74,0,0,1,8,0,0
338,169,105,0,0,11,51,1,0
192,99,48,0,0,0,11,0,0
167,124,49,0,0,0,11,0,1
207,104,39,9,2,0,44,1,0
344,201,87,1,1,9,47,0,0
106,98,7,0,0,0,15,0,1
73,55,15,0,0,4,11,0,0
88,40,21,0,0,0,4,0,0
236,131,49,0,0,0,49,0,0
139,87,23,0,0,0,46,0,0
77,66,15,0,0,0,2,0,1
394,195,136,0,0,5,21,0,0
26,22,6,1,1,0,1,0,0
166,108,56,0,0,0,16,0,0
137,86,46,0,0,1,9,0,0
556,236,174,0,0,0,59,1,0
64,53,17,0,0,0,5,0,1
772,382,189,1,1,6,83,1,0
88,63,27,1,1,0,5,0,0
35,30,10,0,0,0,1,0,0
208,116,29,0,0,0,47,1,0
24,21,7,1,1,0,2,0,0
1457,702,43,0,0,338,604,0,0
594,282,262,0,0,1,12,1,1
102,74,41,1,1,0,1,2,0
315,192,111,1,1,4,17,0,0
55,44,13,0,0,0,2,1,0
55,44,26,0,0,0,0,0,0
186,105,66,0,0,0,7,0,0
308,166,113,3,3,4,24,0,0
496,284,158,0,0,0,102,0,1
41,41,4,0,0,0,1,0,1
175,100,45,2,2,1,22,1,0
51,41,16,0,0,0,4,0,0
435,228,133,0,0,5,33,0,0
215,115,69,1,1,3,13,1,0
44,35,24,0,0,0,0,0,0
252,121,49,0,0,0,61,0,0
80,43,5,0,0,0,35,0,0
283,160,71,6,2,2,25,0,0
494,280,133,3,2,0,25,1,0
99,80,23,1,1,1,15,0,1
40,40,5,0,0,0,14,0,1
664,311,198,0,0,0,35,3,0
86,62,33,0,0,0,3,0,0
90,67,30,0,0,0,2,0,0
406,248,115,0,0,1,17,1,0
52,43,21,0,0,0,4,1,0
108,80,37,0,0,0,0,0,0
145,92,44,0,0,3,14,0,0
135,84,51,0,0,0,4,0,1
61,33,4,0,0,0,11,0,1
352,202,98,0,0,0,20,0,1
541,241,151,0,0,3,65,1,0
109,75,47,0,0,0,5,0,0
134,91,37,0,0,0,4,0,1
423,209,125,0,0,0,50,1,0
41,29,9,0,0,0,4,0,1
184,119,61,0,0,0,3,0,1
493,253,178,0,0,12,50,0,0
84,64,23,0,0,0,2,1,0
106,68,20,0,0,2,11,0,0
34,32,12,0,0,0,0,0,0
54,48,10,1,1,0,7,0,0
334,216,91,0,0,0,30,0,1
486,197,192,3,1,0,13,2,0
23,22,4,0,0,1,3,0,0
157,94,49,0,0,0,10,0,0
400,176,133,0,0,4,13,1,0
231,143,83,0,0,5,5,0,0
97,58,12,0,0,0,36,0,0
1532,467,415,54,4,0,102,2,0
244,134,62,3,1,1,11,0,0
800,325,291,0,0,0,66,0,0
666,460,140,0,0,0,111,0,0
254,153,65,1,1,0,16,1,0
501,209,187,0,0,5,16,1,0
145,76,45,0,0,0,9,0,0
115,74,42,0,0,0,7,0,0
145,99,53,0,0,0,1,0,1
37,33,14,1,1,0,2,0,0
97,78,33,1,1,0,7,0,0
97,72,36,0,0,1,2,0,0
94,70,27,0,0,2,21,0,0
250,115,82,0,0,0,19,0,0
60,52,23,0,0,0,3,0,0
152,102,49,1,1,1,6,0,1
382,243,96,0,0,0,10,0,0
359,183,109,1,1,0,8,1,0
711,298,244,0,0,3,66,1,0
76,59,27,0,0,0,15,0,1
